"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.698066125E0,-5.726103736E-1,3.473407481E0,4.216112627E0
3.708059125E0,-8.425098082E-1,4.437814486E0,4.701979410E0
3.718052125E0,-7.468538918E-1,5.197646127E0,5.688896441E0
3.728045125E0,-5.293865861E-1,5.811215515E0,6.403269489E0
3.738038125E0,-4.956689094E-1,6.260623739E0,6.682892697E0
3.748031125E0,-6.105516404E-1,6.441804394E0,6.895926644E0
3.758024125E0,-6.640517633E-1,6.394877565E0,6.941760628E0
3.768017125E0,-5.076672497E-1,6.073929745E0,6.602285321E0
3.778010125E0,-2.251531783E-1,5.449748245E0,5.652340819E0
3.788003125E0,1.006587942E-1,4.741704224E0,4.127308624E0
3.797996125E0,1.995143071E-2,3.578677828E0,2.635870145E0
3.807989125E0,-1.010086039E-1,1.645679550E0,1.695107818E-1
3.817982125E0,1.663000757E-1,-1.790598696E0,-7.341153524E0
3.827975125E0,-5.811828303E-1,-6.107677535E0,-1.965831096E1
3.837968125E0,-7.803840190E-2,-8.940916643E0,-2.668227174E1
3.847961125E0,2.234045100E0,-9.705022599E0,-2.188292157E1
3.857954125E0,4.394629290E0,-8.825561019E0,-1.461742751E1
3.867947125E0,5.002663704E0,-7.147142909E0,-7.438430142E0
3.877940125E0,2.993360139E0,-7.965273044E0,-2.349046237E0
3.887933125E0,-1.091439227E0,-1.169816651E1,1.653757186E0
