"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.848632167E0,-2.554587708E0,-7.603139191E0,-8.885522461E-1
3.858625167E0,-2.999312897E0,-8.649762726E0,-1.121767273E0
3.868617167E0,-3.272494812E0,-9.976753235E0,-1.257834320E0
3.878610167E0,-3.317551117E0,-1.145717468E1,-1.413211212E0
3.888603167E0,-3.379971313E0,-1.279030243E1,-1.858086090E0
3.898595167E0,-2.921175385E0,-1.361673386E1,-2.444865875E0
3.908588167E0,-2.154469757E0,-1.365116226E1,-2.977458344E0
3.918581167E0,-1.599423981E0,-1.317949310E1,-3.502716064E0
3.928573167E0,-5.041516113E-1,-1.254885452E1,-1.871857452E0
3.938566167E0,-1.440005493E-1,-1.138876694E1,-2.397863617E0
