"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.382428667E0,2.965632935E0,-1.682501221E0,8.064928894E0
3.392441667E0,2.910547485E0,-1.684147797E0,8.285719757E0
3.402453667E0,2.791544952E0,-1.645079041E0,8.747808838E0
3.412465667E0,2.690355377E0,-1.576671295E0,9.228758698E0
3.422477667E0,2.606230316E0,-1.468895416E0,9.585915985E0
3.432490667E0,2.541564789E0,-1.239422607E0,9.847272491E0
3.442502667E0,2.422562256E0,-9.946815491E-1,9.994416504E0
3.452514667E0,2.289788361E0,-8.753796387E-1,9.980495453E0
3.462526667E0,2.310445404E0,-1.153950348E0,9.747579803E0
3.472538667E0,2.515968018E0,-1.514849854E0,9.374705200E0
3.482551667E0,2.511627045E0,-1.587448883E0,9.404493256E0
3.492563667E0,2.469863892E0,-1.555116119E0,9.450447693E0
3.502575667E0,2.416125641E0,-1.525627441E0,9.511520691E0
3.512587667E0,2.417921906E0,-1.563199310E0,9.584568787E0
3.522599667E0,2.468217316E0,-1.633103943E0,9.590855713E0
3.532612667E0,2.492616577E0,-1.656904449E0,9.563911743E0
3.542624667E0,2.467019806E0,-1.650318146E0,9.537267151E0
3.552636667E0,2.433788910E0,-1.596729584E0,9.500294037E0
3.562648667E0,2.404300232E0,-1.548380127E0,9.448352051E0
3.572661667E0,2.396965485E0,-1.545236664E0,9.417366486E0
3.582673667E0,2.390379181E0,-1.570683746E0,9.466913452E0
3.592685667E0,2.369123383E0,-1.562001801E0,9.483977966E0
3.602697667E0,2.351310425E0,-1.556613007E0,9.472152557E0
3.612709667E0,2.322570190E0,-1.554068298E0,9.506431274E0
3.622722667E0,2.294877777E0,-1.559606781E0,9.564959564E0
3.632734667E0,2.265089722E0,-1.548978882E0,9.602980499E0
3.642746667E0,2.245779877E0,-1.520687714E0,9.634265442E0
3.652758667E0,2.226470032E0,-1.508862305E0,9.630223846E0
3.662771667E0,2.225871277E0,-1.504671021E0,9.594597931E0
3.672783667E0,2.230212250E0,-1.500479736E0,9.564660187E0
3.682795667E0,2.230212250E0,-1.495989075E0,9.538464661E0
3.692807667E0,2.240690460E0,-1.492097168E0,9.504185944E0
3.702819667E0,2.224524078E0,-1.485810242E0,9.483678589E0
3.712832667E0,2.216590576E0,-1.482966156E0,9.491312714E0
3.722844667E0,2.210902405E0,-1.484912109E0,9.516909485E0
3.732856667E0,2.183060303E0,-1.485361176E0,9.569599915E0
3.742868667E0,2.168390808E0,-1.492396545E0,9.607920227E0
3.752881667E0,2.146087189E0,-1.495390320E0,9.621541901E0
3.762893667E0,2.140848083E0,-1.492396545E0,9.617350616E0
3.772905667E0,2.134561157E0,-1.480421448E0,9.608518982E0
3.782917667E0,2.129771118E0,-1.484912109E0,9.607471161E0
3.792929667E0,2.126178589E0,-1.482666779E0,9.608668671E0
3.802942667E0,2.116598511E0,-1.478475494E0,9.607022095E0
3.812954667E0,2.120340729E0,-1.480421448E0,9.599238281E0
3.822966667E0,2.126028900E0,-1.469793549E0,9.576335907E0
3.832978667E0,2.127525787E0,-1.475930786E0,9.572294312E0
3.842990667E0,2.135608978E0,-1.481918335E0,9.572743378E0
3.853003667E0,2.132166138E0,-1.481319580E0,9.577234039E0
3.863015667E0,2.129920807E0,-1.483415222E0,9.572743378E0
3.873027667E0,2.129920807E0,-1.473236389E0,9.569749603E0
3.883039667E0,2.130968628E0,-1.479673004E0,9.571096802E0
3.893052667E0,2.140548706E0,-1.481319580E0,9.581874390E0
3.903064667E0,2.135758667E0,-1.483864288E0,9.578281860E0
3.913076667E0,2.129621429E0,-1.481918335E0,9.580826569E0
3.923088667E0,2.144290924E0,-1.475631409E0,9.571396179E0
3.933100667E0,2.148482208E0,-1.483265533E0,9.579179993E0
3.943113667E0,2.142494659E0,-1.478924561E0,9.570048981E0
3.953125667E0,2.155816956E0,-1.479822693E0,9.562414856E0
3.963137667E0,2.152374115E0,-1.473685455E0,9.557175751E0
3.973149667E0,2.148631897E0,-1.484762421E0,9.557325439E0
3.983162667E0,2.148931274E0,-1.482666779E0,9.565109253E0
